Source_path,Seed_output_path,top_left_x,top_left_y,bottom_right_x,bottom_right_y
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 3.png,2363,1227,2597,1416
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 3.png,2363,1227,2597,1416
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 4.png,1935,1105,2105,1280
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 3.png,2363,1227,2597,1416
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 4.png,1935,1105,2105,1280
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 5.png,1613,1087,1801,1304
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 3.png,2363,1227,2597,1416
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 4.png,1935,1105,2105,1280
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 5.png,1613,1087,1801,1304
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 6.png,1426,1037,1609,1232
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 3.png,2363,1227,2597,1416
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 4.png,1935,1105,2105,1280
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 5.png,1613,1087,1801,1304
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 6.png,1426,1037,1609,1232
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 7.png,2471,965,2703,1157
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 3.png,2363,1227,2597,1416
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 4.png,1935,1105,2105,1280
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 5.png,1613,1087,1801,1304
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 6.png,1426,1037,1609,1232
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 7.png,2471,965,2703,1157
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 8.png,2356,780,2563,972
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 3.png,2363,1227,2597,1416
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 4.png,1935,1105,2105,1280
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 5.png,1613,1087,1801,1304
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 6.png,1426,1037,1609,1232
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 7.png,2471,965,2703,1157
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 8.png,2356,780,2563,972
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 9.png,1611,759,1836,1064
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 6.png,469,1809,591,1995
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 6.png,469,1809,591,1995
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 7.png,895,1802,1064,1929
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 6.png,469,1809,591,1995
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 7.png,895,1802,1064,1929
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 8.png,688,1755,866,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 6.png,469,1809,591,1995
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 7.png,895,1802,1064,1929
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 8.png,688,1755,866,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 9.png,1098,1657,1244,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 6.png,469,1809,591,1995
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 7.png,895,1802,1064,1929
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 8.png,688,1755,866,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 9.png,1098,1657,1244,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 10.png,819,1618,932,1725
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 6.png,469,1809,591,1995
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 7.png,895,1802,1064,1929
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 8.png,688,1755,866,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 9.png,1098,1657,1244,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 10.png,819,1618,932,1725
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 11.png,769,1543,948,1698
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 1.png,784,2567,947,2795
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 2.png,966,2490,1132,2729
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 3.png,581,2422,732,2639
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 4.png,461,2152,576,2286
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 5.png,694,2054,865,2212
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 6.png,469,1809,591,1995
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 7.png,895,1802,1064,1929
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 8.png,688,1755,866,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 9.png,1098,1657,1244,1922
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 10.png,819,1618,932,1725
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 11.png,769,1543,948,1698
front_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - front Segmented Seed 12.png,216,0,379,83
